state,jurisdiction,precinct_id,total_turnout_2022,precinct_cbs,county,n,ind,dem,rep,vote10,vote12,vote14,vote16,vote18,vote20,p_male,p_fem,p_age1,p_age2,p_age3,p_age4,p_race1,p_race2,p_race3,p_race4,p_ind,p_dem,p_rep,p_noncol,p_col,p_race1_noncol,p_race1_col
AZ,MARICOPA,0442 LAVEEN MEADOWS,189,04013_0442 LAVEEN MEADOWS,MARICOPA,2633,985,1153,393,647,681,333,995,911,1631,0.460170147,0.539829853,0.248480243,0.31231003,0.308890578,0.130319149,0.365742499,0.178883403,0.390049373,0.065324725,0.389174239,0.455551166,0.155274595,0.589965862,0.410034138,0.205567847,0.160174652
AZ,MARICOPA,0443 LAYTON LAKES,214,04013_0443 LAYTON LAKES,MARICOPA,1186,441,283,389,349,365,243,519,489,793,0.459002536,0.540997464,0.242833052,0.278246206,0.330522766,0.148397976,0.740303541,0.011804384,0.116357504,0.13153457,0.396226415,0.254267745,0.34950584,0.622176123,0.377823877,0.461152317,0.279151224
AZ,MARICOPA,0444 LEGACY,713,04013_0444 LEGACY,MARICOPA,2249,677,477,981,777,841,522,1141,1044,1659,0.47763864,0.52236136,0.174454829,0.251001335,0.360925679,0.213618158,0.783014673,0.01289462,0.139617608,0.064473099,0.317096019,0.223419204,0.459484778,0.532250937,0.467749063,0.400032015,0.382982658
AZ,MARICOPA,0445 LEHI,1006,04013_0445 LEHI,MARICOPA,2338,477,298,1463,1212,1256,891,1449,1364,1863,0.495062258,0.504937742,0.177502139,0.236954662,0.320359281,0.265183918,0.877245509,0.003421728,0.074850299,0.044482464,0.213136729,0.133154602,0.653708668,0.518594513,0.481405487,0.449079669,0.42816584
AZ,MARICOPA,0446 LEISURE WORLD,1171,04013_0446 LEISURE WORLD,MARICOPA,2402,521,551,1187,1049,1087,1023,1401,1506,1893,0.420767306,0.579232694,0.007518797,0.012949039,0.162907268,0.816624896,0.94668888,0.004164931,0.027072053,0.022074136,0.230633023,0.243913236,0.525453741,0.504626233,0.495373767,0.477126791,0.469562089
AZ,MARICOPA,0447 LEWIS,118,04013_0447 LEWIS,MARICOPA,1356,469,682,157,369,383,223,527,493,778,0.449589246,0.550410754,0.306784661,0.238938053,0.20280236,0.251474926,0.230825959,0.005162242,0.744837758,0.019174041,0.358562691,0.521406728,0.120030581,0.817861101,0.182138899,0.180274068,0.050551891
AZ,MARICOPA,0448 LIBBY,601,04013_0448 LIBBY,MARICOPA,2207,666,536,880,983,991,644,1236,1112,1662,0.489313324,0.510686676,0.153149071,0.248300861,0.326234708,0.27231536,0.808337109,0.009515179,0.144993203,0.037154508,0.319884726,0.257444765,0.422670509,0.671211122,0.328788878,0.529936064,0.278401045
AZ,MARICOPA,0449 LIBERTY,532,04013_0449 LIBERTY,MARICOPA,1447,401,249,744,600,631,401,802,729,1079,0.491689751,0.508310249,0.194194886,0.246717346,0.352453352,0.206634416,0.651903114,0.003460208,0.316262976,0.028373702,0.287661406,0.178622669,0.533715925,0.639225452,0.360774548,0.408984652,0.242918462
AZ,MARICOPA,0450 LILAC,647,04013_0450 LILAC,MARICOPA,4135,1458,1149,1325,1096,1156,644,1649,1631,2772,0.478398828,0.521601172,0.197097944,0.288270859,0.324788392,0.189842805,0.603448276,0.030597377,0.318601263,0.047353084,0.370803662,0.292217701,0.336978637,0.601161292,0.398838708,0.345506555,0.257941721
AZ,MARICOPA,0451 LIME,289,04013_0451 LIME,MARICOPA,874,240,131,468,331,362,203,478,426,649,0.510344828,0.489655172,0.204805492,0.2402746,0.385583524,0.169336384,0.795637199,0.004592423,0.171067738,0.028702641,0.286054827,0.15613826,0.557806913,0.578213984,0.421786016,0.445533053,0.350104146
AZ,MARICOPA,0452 LINDNER,851,04013_0452 LINDNER,MARICOPA,2863,821,688,1165,1220,1273,854,1597,1492,2177,0.463559916,0.536440084,0.148096402,0.270695075,0.315752707,0.265455816,0.831645127,0.004889976,0.120153685,0.043311212,0.307030666,0.257292446,0.435676889,0.595513497,0.404486503,0.485562177,0.346082951
AZ,MARICOPA,0453 LIONS,333,04013_0453 LIONS,MARICOPA,872,209,242,379,479,500,374,582,566,740,0.47761194,0.52238806,0.127439724,0.174512055,0.413318025,0.284730195,0.865825688,0.002293578,0.074541284,0.05733945,0.251807229,0.291566265,0.456626506,0.22452344,0.77547656,0.187206277,0.678619411
AZ,MARICOPA,0454 LISBON,719,04013_0454 LISBON,MARICOPA,3949,1369,921,1454,1082,1187,659,1648,1532,2572,0.483813408,0.516186592,0.217071935,0.278115502,0.33662614,0.168186424,0.717396809,0.028108382,0.203342618,0.05115219,0.365651709,0.24599359,0.388354701,0.667509792,0.332490208,0.466847684,0.250549126
AZ,MARICOPA,0455 LITCHFIELD,490,04013_0455 LITCHFIELD,MARICOPA,2037,682,562,696,746,798,497,1048,948,1458,0.48359841,0.51640159,0.197349043,0.22778596,0.378988709,0.195876289,0.635247914,0.049091802,0.23760432,0.078055965,0.351546392,0.289690722,0.358762887,0.532182149,0.467817851,0.320944229,0.314303685
AZ,MARICOPA,0456 LOBO,920,04013_0456 LOBO,MARICOPA,3235,945,689,1459,1076,1173,739,1576,1534,2422,0.487593052,0.512406948,0.172850959,0.307050093,0.365800866,0.154298083,0.805564142,0.01236476,0.122411128,0.059659969,0.305528613,0.222761073,0.471710314,0.578598115,0.421401885,0.452822691,0.352741451
AZ,MARICOPA,0457 LOLA,773,04013_0457 LOLA,MARICOPA,3045,941,865,1070,1274,1337,896,1678,1566,2301,0.460929773,0.539070227,0.14848883,0.249014455,0.303547963,0.298948752,0.781937603,0.007553366,0.150410509,0.060098522,0.327190542,0.300764951,0.372044506,0.601755966,0.398244034,0.454007899,0.327929704
AZ,MARICOPA,0458 LOMA LINDA,323,04013_0458 LOMA LINDA,MARICOPA,2616,820,1195,472,953,1004,645,1364,1322,1891,0.504046243,0.495953757,0.193042813,0.338302752,0.291284404,0.177370031,0.583715596,0.020259939,0.351681957,0.044342508,0.329714515,0.480498593,0.189786892,0.648063534,0.351936466,0.358671342,0.225044255
AZ,MARICOPA,0459 LOMA VERDES,1013,04013_0459 LOMA VERDES,MARICOPA,2158,554,384,1104,999,1052,783,1298,1316,1738,0.50069735,0.49930265,0.143188137,0.115848007,0.413809082,0.327154773,0.876274328,0.00231696,0.050973123,0.070435589,0.271302644,0.18805093,0.540646425,0.254386287,0.745613713,0.218334402,0.657939926
AZ,MARICOPA,0460 LONE BUTTE,1,04013_0460 LONE BUTTE,MARICOPA,30,16,7,4,4,4,1,6,6,14,0.482758621,0.517241379,0.2,0.366666667,0.366666667,0.066666667,0.566666667,0,0.4,0.033333333,0.592592593,0.259259259,0.148148148,0.82840327,0.17159673,0.468591665,0.098075002
AZ,MARICOPA,0461 LONE MOUNTAIN,1485,04013_0461 LONE MOUNTAIN,MARICOPA,3534,858,664,1830,1652,1718,1220,2182,2144,2860,0.493329549,0.506670451,0.12400906,0.165628539,0.382785957,0.327576444,0.898698359,0.001697793,0.051499717,0.048104131,0.255966587,0.198090692,0.545942721,0.409720719,0.590279281,0.362561843,0.536136516
AZ,MARICOPA,0462 LONE TREE,795,04013_0462 LONE TREE,MARICOPA,2590,697,522,1253,1047,1115,679,1440,1398,2066,0.474234793,0.525765207,0.160617761,0.238223938,0.413513514,0.187644788,0.85019305,0.008108108,0.081853282,0.05984556,0.281957929,0.211165049,0.506877023,0.364911203,0.635088797,0.308756405,0.541436645
AZ,MARICOPA,0463 LONESOME,92,04013_0463 LONESOME,MARICOPA,2130,874,864,307,424,446,232,690,589,1172,0.450119332,0.549880668,0.308450704,0.324882629,0.274647887,0.092018779,0.337558685,0.105633803,0.484507042,0.072300469,0.427383863,0.422493888,0.150122249,0.694661816,0.305338184,0.227515869,0.110042817
AZ,MARICOPA,0464 LONGBOW,1075,04013_0464 LONGBOW,MARICOPA,2774,700,469,1450,1354,1425,943,1746,1639,2212,0.494931209,0.505068791,0.157894737,0.195746215,0.37815429,0.268204758,0.861932228,0.005767844,0.086878154,0.045421774,0.267277587,0.179075983,0.55364643,0.533284962,0.466715038,0.453170301,0.408761927
AZ,MARICOPA,0465 LONGHORN,1228,04013_0465 LONGHORN,MARICOPA,3846,1181,1078,1428,1632,1745,1155,2156,2110,2963,0.491975796,0.508024204,0.177159209,0.210978148,0.391779396,0.220083247,0.705668227,0.009880395,0.118824753,0.165626625,0.320314619,0.292378628,0.387306753,0.323766973,0.676233027,0.223127381,0.482540846
AZ,MARICOPA,0466 LONGMORE,155,04013_0466 LONGMORE,MARICOPA,1403,590,452,282,264,285,168,476,430,808,0.486001436,0.513998564,0.283677833,0.317890235,0.255167498,0.143264433,0.690662865,0.042052744,0.207412687,0.059871703,0.445619335,0.341389728,0.212990937,0.736488419,0.263511581,0.501773585,0.188889281
AZ,MARICOPA,0467 LOOKOUT RIDGE,1031,04013_0467 LOOKOUT RIDGE,MARICOPA,2769,699,796,1097,1466,1536,1259,1792,1788,2227,0.504540501,0.495459499,0.13800578,0.154985549,0.345014451,0.36199422,0.869266883,0.008306248,0.055615746,0.066811123,0.269675926,0.307098765,0.423225309,0.294763679,0.705236321,0.24909029,0.620176593
AZ,MARICOPA,0468 LOS ALAMOS,1073,04013_0468 LOS ALAMOS,MARICOPA,2940,773,554,1495,1320,1382,946,1642,1550,2181,0.490102389,0.509897611,0.201360544,0.249659864,0.30578231299999997,0.243197279,0.834299352,0.010569383,0.123423116,0.031708149,0.273919206,0.19631467,0.529766123,0.591550097,0.408449903,0.476211334,0.358088019
AZ,MARICOPA,0469 LOS GATOS,1520,04013_0469 LOS GATOS,MARICOPA,4071,995,966,1891,2024,2122,1465,2557,2430,3313,0.497904856,0.502095144,0.148193659,0.202752519,0.370607029,0.278446793,0.816507001,0.003930238,0.095553918,0.084008843,0.258307373,0.250778816,0.490913811,0.468689573,0.531310427,0.37456914,0.44193786
AZ,MARICOPA,0470 LOS OLIVOS,204,04013_0470 LOS OLIVOS,MARICOPA,1127,384,429,254,335,365,248,489,483,753,0.469588551,0.530411449,0.190771961,0.325643301,0.235137533,0.248447205,0.733806566,0.023070098,0.179236912,0.063886424,0.359887535,0.402061856,0.238050609,0.496315239,0.503684761,0.351101301,0.382705265
AZ,MARICOPA,0471 LOWELL,114,04013_0471 LOWELL,MARICOPA,1763,702,760,221,386,389,236,551,515,899,0.519219736,0.480780264,0.244747303,0.30153322,0.277115275,0.176604202,0.403548941,0.084144247,0.475100172,0.03720664,0.417112299,0.451574569,0.131313131,0.664555366,0.335444634,0.240598415,0.162950526
AZ,MARICOPA,0472 LUDDEN,743,04013_0472 LUDDEN,MARICOPA,3494,1247,841,1226,970,1016,628,1463,1370,2316,0.474820144,0.525179856,0.187231606,0.275694246,0.355568279,0.181505869,0.747567258,0.014024041,0.196336577,0.042072124,0.376282438,0.253771877,0.369945685,0.672098471,0.327901529,0.495357612,0.252209646
AZ,MARICOPA,0473 LUKE,416,04013_0473 LUKE,MARICOPA,3550,1333,1423,636,989,1047,663,1431,1360,2106,0.501429388,0.498570612,0.275084555,0.273957159,0.272829763,0.178128523,0.418873239,0.037183099,0.469014085,0.074929577,0.392983491,0.419516509,0.1875,0.794232588,0.205767412,0.317486503,0.101386737
AZ,MARICOPA,0474 LUKE FIELD,452,04013_0474 LUKE FIELD,MARICOPA,2741,997,851,764,747,803,457,1152,1019,1787,0.4875,0.5125,0.243519533,0.263234757,0.321285141,0.17196057,0.55709595,0.047427946,0.360087559,0.035388544,0.381699847,0.325803982,0.292496172,0.676556242,0.323443758,0.363457574,0.193638376
AZ,MARICOPA,0475 LUPINE,132,04013_0475 LUPINE,MARICOPA,430,103,165,135,222,229,159,270,266,345,0.485981308,0.514018692,0.113953488,0.269767442,0.33255814,0.28372093,0.858139535,0.002325581,0.086046512,0.053488372,0.255583127,0.40942928,0.334987593,0.515077814,0.484922186,0.429226811,0.428912724
AZ,MARICOPA,0476 LYNWOOD,64,04013_0476 LYNWOOD,MARICOPA,2633,951,1346,242,657,698,430,942,853,1352,0.45716481,0.54283519,0.313710596,0.257121155,0.229775921,0.199392328,0.165590581,0.011773642,0.796429928,0.026205849,0.374556912,0.530129972,0.095313115,0.828973175,0.171026825,0.136802147,0.028788434
AZ,MARICOPA,0477 MADISON,218,04013_0477 MADISON,MARICOPA,1002,301,385,256,429,447,332,582,577,777,0.476,0.524,0.123752495,0.305389222,0.319361277,0.251497006,0.79740519,0.01497006,0.147704591,0.03992016,0.319532909,0.408704883,0.271762208,0.434277362,0.565722638,0.330989496,0.466415694
AZ,MARICOPA,0478 MADISON HEIGHTS,861,04013_0478 MADISON HEIGHTS,MARICOPA,1891,434,599,743,1150,1204,1012,1370,1375,1613,0.50795334,0.49204666,0.096296296,0.15026455,0.318518519,0.434920635,0.849286092,0.003701745,0.063458488,0.083553675,0.244369369,0.337274775,0.418355856,0.276079944,0.723920056,0.226352764,0.622933328
AZ,MARICOPA,0479 MADISON PARK,455,04013_0479 MADISON PARK,MARICOPA,3934,1331,1746,639,1165,1251,845,1784,1738,2687,0.510872346,0.489127654,0.234112862,0.347483477,0.266903915,0.151499746,0.678190137,0.031520081,0.237925775,0.052364006,0.35818084,0.469860065,0.171959096,0.477150139,0.522849861,0.301697609,0.376492528
AZ,MARICOPA,0480 MADRID,108,04013_0480 MADRID,MARICOPA,2970,1240,1308,323,656,684,426,950,832,1418,0.474547318,0.525452682,0.349730458,0.276617251,0.21967655,0.153975741,0.242505894,0.025597844,0.70259346600000006,0.029302796,0.431905259,0.455590387,0.112504354,0.833233294,0.166766706,0.197320202,0.045185692
AZ,MARICOPA,0481 MAGGIE,513,04013_0481 MAGGIE,MARICOPA,2110,645,565,801,891,898,599,1125,1007,1555,0.488083889,0.511916111,0.166903746,0.250829777,0.324798483,0.257467994,0.75450237,0.009952607,0.186729858,0.048815166,0.320735952,0.280954749,0.398309299,0.657764537,0.342235463,0.481498084,0.273004286
AZ,MARICOPA,0482 MAGIC STONE,1171,04013_0482 MAGIC STONE,MARICOPA,5425,1792,1816,1500,2109,2254,1519,2907,2799,4059,0.480958573,0.519041427,0.181935484,0.243686636,0.36921659,0.20516129,0.743410138,0.030230415,0.143963134,0.082396313,0.35082224,0.355520752,0.293657009,0.436084428,0.563915572,0.313506247,0.429903891
AZ,MARICOPA,0483 MAJESTY,1248,04013_0483 MAJESTY,MARICOPA,3658,1043,720,1713,1391,1512,958,1917,1856,2779,0.484632272,0.515367728,0.176599235,0.186987425,0.394204483,0.242208857,0.86440678,0.007927829,0.082285402,0.045379989,0.300057537,0.207134638,0.492807825,0.578819974,0.421180026,0.491466493,0.372940287
AZ,MARICOPA,0484 MANDALAY,553,04013_0484 MANDALAY,MARICOPA,2214,721,579,771,822,844,531,1102,970,1512,0.490009083,0.509990917,0.174796748,0.287714544,0.29403794,0.243450768,0.731707317,0.009936766,0.195573622,0.062782294,0.348140995,0.279575085,0.372283921,0.690117034,0.309882966,0.49294377,0.238763547
AZ,MARICOPA,0485 MANISTEE,209,04013_0485 MANISTEE,MARICOPA,1914,694,682,445,552,553,358,779,709,1074,0.468152866,0.531847134,0.220073183,0.278097229,0.30266597,0.199163617,0.433124347,0.026123302,0.487460815,0.053291536,0.381109281,0.374519495,0.244371225,0.7219023,0.2780977,0.295490171,0.137634176
AZ,MARICOPA,0486 MANZANITA,290,04013_0486 MANZANITA,MARICOPA,1828,643,637,458,571,597,397,802,748,1126,0.474585635,0.525414365,0.231947484,0.247811816,0.306345733,0.213894967,0.535557987,0.022428884,0.363238512,0.078774617,0.369965478,0.366513234,0.263521289,0.713727024,0.286272976,0.372168637,0.16338935
AZ,MARICOPA,0487 MARBLE CREEK,10,04013_0487 MARBLE CREEK,MARICOPA,506,244,183,62,56,54,26,89,78,180,0.477642276,0.522357724,0.407114625,0.314229249,0.195652174,0.083003953,0.324110672,0.067193676,0.57312253,0.035573123,0.498977505,0.374233129,0.126789366,0.839351263,0.160648737,0.265679534,0.058431138
AZ,MARICOPA,0488 MARICOPA,826,04013_0488 MARICOPA,MARICOPA,2670,769,820,919,1109,1156,816,1511,1444,2025,0.489289741,0.510710259,0.170101161,0.297115024,0.291494942,0.241288872,0.834831461,0.006741573,0.097752809,0.060674157,0.30661882,0.326953748,0.366427432,0.442734419,0.557265581,0.362873533,0.471957928
AZ,MARICOPA,0489 MARICOPA MOUNTAINS,53,04013_0489 MARICOPA MOUNTAINS,MARICOPA,165,43,28,86,64,66,51,77,73,119,0.454545455,0.545454545,0.260606061,0.193939394,0.278787879,0.266666667,0.701219512,0,0.280487805,0.018292683,0.27388535,0.178343949,0.547770701,0.758200378,0.241799622,0.529480324,0.171739188
AZ,MARICOPA,0490 MARIGOLD,420,04013_0490 MARIGOLD,MARICOPA,2122,701,715,582,775,795,545,1013,933,1392,0.49002849,0.50997151,0.195662423,0.258368694,0.313059877,0.232909005,0.600848256,0.015551367,0.33600377,0.047596607,0.350850851,0.357857858,0.291291291,0.708309088,0.291690912,0.406293148,0.194555109
AZ,MARICOPA,0491 MARIPOSA,342,04013_0491 MARIPOSA,MARICOPA,2948,1172,1044,593,744,784,412,1125,946,1748,0.474460062,0.525539938,0.259837178,0.304274084,0.274762551,0.161126187,0.472523745,0.04816825,0.452510176,0.026797829,0.417230331,0.37166251300000003,0.211107156,0.763679337,0.236320663,0.34280002,0.129723725
AZ,MARICOPA,0492 MARIVUE,175,04013_0492 MARIVUE,MARICOPA,4222,1693,1917,474,965,988,579,1409,1207,2156,0.468757481,0.531242519,0.372660507,0.255863539,0.222459133,0.149016821,0.209379441,0.011369019,0.757697774,0.021553766,0.414544564,0.469392752,0.116062684,0.845107962,0.154892038,0.172621214,0.036758227
AZ,MARICOPA,0493 MARLETTE,713,04013_0493 MARLETTE,MARICOPA,3888,1170,1658,870,1564,1653,1188,2102,2049,2876,0.472049689,0.527950311,0.164993565,0.286486486,0.297812098,0.250707851,0.670524691,0.065072016,0.205246914,0.059156379,0.316387236,0.44835046,0.235262304,0.540135109,0.459864891,0.332601088,0.337923603
AZ,MARICOPA,0494 MARLEY PARK,832,04013_0494 MARLEY PARK,MARICOPA,3607,1165,899,1391,1104,1195,744,1689,1564,2571,0.470226447,0.529773553,0.179423184,0.273155851,0.368552413,0.178868552,0.749791956,0.015256588,0.187517337,0.047434119,0.337192475,0.260202605,0.40260492,0.501810239,0.498189761,0.365687772,0.384104183
AZ,MARICOPA,0495 MARTIN,305,04013_0495 MARTIN,MARICOPA,1335,446,285,536,401,407,275,570,519,844,0.48985725,0.51014275,0.2082397,0.231460674,0.319101124,0.241198502,0.608988764,0.003745318,0.376779026,0.010486891,0.352012628,0.224940805,0.423046567,0.739018129,0.260981871,0.431775041,0.177213723
AZ,MARICOPA,0496 MARYLAND,68,04013_0496 MARYLAND,MARICOPA,601,204,276,101,179,193,128,248,231,371,0.459098497,0.540901503,0.24625624,0.247920133,0.302828619,0.202995008,0.475873544,0.019966722,0.447587354,0.056572379,0.351118761,0.475043029,0.17383821,0.745715475,0.254284525,0.338352034,0.13752151
AZ,MARICOPA,0497 MARYVALE,209,04013_0497 MARYVALE,MARICOPA,2986,1174,1294,402,655,676,389,994,892,1588,0.469635628,0.530364372,0.344943068,0.244809109,0.24212994,0.168117883,0.285666443,0.017079705,0.66945746800000006,0.027796383,0.409059233,0.45087108,0.140069686,0.612643892,0.387356108,0.16860197,0.117064474
AZ,MARICOPA,0498 MAYBERRY,1496,04013_0498 MAYBERRY,MARICOPA,3891,987,842,1828,1050,1096,835,1632,1874,2862,0.478484927,0.521515073,0.073759959,0.110254433,0.309432023,0.506553585,0.886398764,0.009015971,0.060278207,0.044307058,0.269893355,0.230243369,0.499863276,0.561956912,0.438043088,0.490689023,0.39570974
AZ,MARICOPA,0499 MAYFLOWER,662,04013_0499 MAYFLOWER,MARICOPA,3904,1266,1493,935,1370,1463,974,1929,1881,2787,0.467920639,0.532079361,0.183799026,0.339912843,0.260958729,0.215329403,0.757428279,0.017418033,0.176229508,0.04892418,0.342717921,0.404168923,0.253113156,0.620350383,0.379649617,0.458459511,0.298968768
AZ,MARICOPA,0500 MCAFEE PLACE,185,04013_0500 MCAFEE PLACE,MARICOPA,1411,527,472,343,454,478,281,621,561,866,0.492547906,0.507452094,0.267565649,0.317955997,0.24343506,0.171043293,0.486888731,0.009213324,0.478384125,0.02551382,0.392697466,0.35171386,0.255588674,0.777018475,0.222981525,0.363458496,0.123430236
AZ,MARICOPA,0501 MCCORMICK RANCH,2408,04013_0501 MCCORMICK RANCH,MARICOPA,5698,1495,1536,2339,2665,2787,2120,3383,3400,4487,0.468992248,0.531007752,0.112223393,0.18405339,0.305936073,0.397787144,0.882941383,0.005616006,0.056160056,0.055282555,0.27839851,0.28603352,0.43556797,0.307386159,0.692613841,0.266666993,0.61627439
AZ,MARICOPA,0502 MCDONALD,251,04013_0502 MCDONALD,MARICOPA,884,239,267,313,392,403,309,497,509,693,0.460839955,0.539160045,0.107466063,0.219457014,0.295248869,0.377828054,0.876696833,0.007918552,0.066742081,0.048642534,0.291819292,0.326007326,0.382173382,0.226724502,0.773275498,0.195832364,0.680864468
AZ,MARICOPA,0503 MCDOWELL,200,04013_0503 MCDOWELL,MARICOPA,2190,699,1165,226,676,699,483,987,1007,1442,0.503448276,0.49655172400000003,0.257651896,0.346733668,0.24166286,0.153951576,0.676416819,0.024223035,0.243601463,0.055758684,0.334449761,0.557416268,0.108133971,0.451372501,0.548627499,0.28333053,0.393086289
AZ,MARICOPA,0504 MCKELLIPS PARK,255,04013_0504 MCKELLIPS PARK,MARICOPA,1479,535,514,348,476,502,331,671,634,986,0.522063815,0.477936185,0.228687415,0.306495264,0.267253045,0.197564276,0.657876944,0.007437458,0.290060852,0.044624746,0.382963493,0.367931281,0.249105225,0.445509733,0.554490267,0.278880376,0.378996568
AZ,MARICOPA,0505 MCKEMY,834,04013_0505 MCKEMY,MARICOPA,3474,1142,1121,1028,1397,1468,993,1877,1805,2660,0.490127758,0.509872242,0.184043779,0.258928571,0.360023041,0.197004608,0.718192286,0.018422568,0.126079447,0.137305699,0.347006989,0.34062595,0.312367062,0.477910587,0.522089413,0.343833777,0.374358509
AZ,MARICOPA,0506 MCQUEEN,1203,04013_0506 MCQUEEN,MARICOPA,3809,1218,947,1442,1276,1389,851,1908,1838,2814,0.494055482,0.505944518,0.193226569,0.221317931,0.412706747,0.172748753,0.766605408,0.017064846,0.145182463,0.071147283,0.33767674,0.262545051,0.399778209,0.447516872,0.552483128,0.332042756,0.434562652
AZ,MARICOPA,0507 MEADOWBROOK,78,04013_0507 MEADOWBROOK,MARICOPA,608,216,244,110,153,167,110,243,246,397,0.483388704,0.516611296,0.294407895,0.342105263,0.233552632,0.129934211,0.689144737,0.016447368,0.259868421,0.034539474,0.378947368,0.428070175,0.192982456,0.560807892,0.439192108,0.368236764,0.320907973
AZ,MARICOPA,0508 MEGAN,1077,04013_0508 MEGAN,MARICOPA,2926,849,595,1363,1285,1370,925,1670,1615,2354,0.503263483,0.496736517,0.192136752,0.217777778,0.401025641,0.189059829,0.818555289,0.006162273,0.106128038,0.069154399,0.30245814,0.211970075,0.485571785,0.435843852,0.564156148,0.349760795,0.468794494
AZ,MARICOPA,0509 MERCER,640,04013_0509 MERCER,MARICOPA,2771,914,643,1079,788,854,516,1217,1119,1819,0.473531545,0.526468455,0.188086643,0.294584838,0.338628159,0.178700361,0.733309275,0.028509563,0.192710213,0.045470949,0.346737481,0.243930197,0.409332322,0.649245002,0.350754998,0.461915795,0.271393479
AZ,MARICOPA,0510 MESA GRAND,401,04013_0510 MESA GRAND,MARICOPA,1378,373,292,616,584,610,376,750,705,1019,0.497447119,0.502552881,0.208998549,0.276487663,0.286647315,0.22786647300000001,0.736574746,0.009433962,0.215529753,0.038461538,0.291178767,0.227946916,0.480874317,0.68061783,0.31938217,0.480652822,0.255921924
AZ,MARICOPA,0511 MESA LINDA,449,04013_0511 MESA LINDA,MARICOPA,2690,1022,832,683,835,864,498,1137,1025,1677,0.489711934,0.510288066,0.264410562,0.281889178,0.280773522,0.172926739,0.542750929,0.006319703,0.424163569,0.026765799,0.402837998,0.327946393,0.269215609,0.798683924,0.201316076,0.417687293,0.125063636
AZ,MARICOPA,0512 MESA VISTA,804,04013_0512 MESA VISTA,MARICOPA,3351,1023,938,1199,1361,1440,885,1834,1724,2480,0.473147315,0.526852685,0.182333632,0.287973739,0.286183229,0.2435094,0.758877947,0.016413011,0.182333632,0.04237541,0.323734177,0.296835443,0.37943038,0.623852984,0.376147016,0.456608139,0.302269808
AZ,MARICOPA,0513 MESQUITE,587,04013_0513 MESQUITE,MARICOPA,2918,973,589,1205,833,902,565,1288,1223,1998,0.48862069,0.51137931,0.186086361,0.251199452,0.346812886,0.215901302,0.741261138,0.01439342,0.210418095,0.033927347,0.35164438,0.21286592,0.4354897,0.659990294,0.340009706,0.476885834,0.264375303
AZ,MARICOPA,0514 METRO,242,04013_0514 METRO,MARICOPA,1916,751,617,435,523,530,352,735,690,1115,0.497106786,0.502893214,0.242693111,0.260438413,0.294363257,0.202505219,0.636743215,0.044363257,0.270354906,0.048538622,0.416528009,0.342207432,0.241264559,0.758878633,0.241121367,0.46780631,0.168936905
AZ,MARICOPA,0515 MICHELLE,448,04013_0515 MICHELLE,MARICOPA,1486,470,380,565,620,652,452,814,757,1094,0.45030426,0.54969574,0.147375505,0.213997308,0.334454913,0.304172275,0.777927322,0.011440108,0.158815612,0.051816958,0.332155477,0.268551237,0.399293286,0.618965721,0.381034279,0.465158299,0.312769022
AZ,MARICOPA,0516 MILKY WAY,807,04013_0516 MILKY WAY,MARICOPA,3075,975,797,1162,1043,1117,648,1542,1450,2316,0.490831696,0.509168304,0.182439024,0.341138211,0.336910569,0.139512195,0.748292683,0.01300813,0.163252033,0.075447154,0.332310838,0.271642808,0.396046353,0.483924468,0.516075532,0.345621159,0.402671524
AZ,MARICOPA,0517 MILLER,77,04013_0517 MILLER,MARICOPA,428,155,125,129,115,120,57,170,144,268,0.504694836,0.495305164,0.214953271,0.264018692,0.359813084,0.161214953,0.574766355,0.044392523,0.355140187,0.025700935,0.378973105,0.305623472,0.315403423,0.642930407,0.357069593,0.350980023,0.223786332
AZ,MARICOPA,0518 MILLS,121,04013_0518 MILLS,MARICOPA,989,358,390,179,274,287,174,395,387,599,0.473953013,0.526046987,0.282103134,0.300303337,0.26289181,0.154701719,0.586136595,0.048929664,0.312945973,0.051987768,0.386192017,0.420711974,0.193096009,0.606606612,0.393393388,0.331180221,0.254956374
AZ,MARICOPA,0519 MIMOSA,1858,04013_0519 MIMOSA,MARICOPA,3603,743,909,1766,1736,1808,1611,2197,2331,2904,0.402225313,0.597774687,0.015850945,0.020022247,0.166852058,0.79727475,0.925319267,0.002498612,0.04858412,0.023598001,0.217378584,0.265944997,0.516676419,0.631392309,0.368607691,0.584060715,0.341258552
AZ,MARICOPA,0520 MINNEZONA,75,04013_0520 MINNEZONA,MARICOPA,1908,807,777,251,415,421,218,604,511,935,0.461007958,0.538992042,0.358490566,0.278825996,0.229035639,0.133647799,0.252096436,0.023584906,0.703878407,0.020440252,0.439782016,0.423433243,0.136784741,0.853289773,0.146710227,0.210442847,0.041653589
AZ,MARICOPA,0521 MIRADA,690,04013_0521 MIRADA,MARICOPA,2515,791,640,954,938,1005,692,1349,1310,1892,0.470071828,0.529928172,0.136833731,0.239856802,0.340095465,0.283214002,0.800795229,0.0055666,0.079125249,0.114512922,0.331656184,0.268343816,0.4,0.338563558,0.661436442,0.270026541,0.530768687
